Date,Year-ended non-farm average earnings per hour growth,Year-ended non-farm labour productivity per hour growth,GDPGrowth,Year-ended household consumption growth,Year-ended dwelling investment growth,Year-ended business investment growth,Year-ended public demand growth,Year-ended domestic final demand growth,Changes in inventories,Changes in inventories contribution to GDP year-ended growth,Year-ended gross national expenditure growth,Household consumption share of output,Dwelling investment share of output,Business investment share of output,Public demand share of output,Private non-financial corporations GOS share of output,Year-ended real household disposable income growth,Household saving ratio,Year-ended inflation,Year-ended inflation target,Year-ended trimmed mean inflation,Year-ended trimmed mean inflation taget,Quarterly inflation,Quarterly inflation annualised,Quarterly inflation annualised target,Quarterly trimmed mean inflation,Quarterly trimmed mean inflation annualised,Quarterly trimmed mean inflation annualised target,Business inflation expectations 3-months ahead,Interest rate,IntRateChange,USDAUD,TWI,Unemployment rate,Unemployment rate trend,Year-ended hours worked trend growth,Average hours worked trend,Job vacancies,Private sector job vacancies,Vacancies to labour force ratio,Consumer Sentiment,GDPGrowth_LAG_1,GDPGrowth_DELTA_1,GDPGrowth_LAG_3,GDPGrowth_DELTA_3,GDPGrowth_LAG_6,GDPGrowth_DELTA_6,GDPGrowth_LAG_12,GDPGrowth_DELTA_12,Year-ended inflation_LAG_1,Year-ended inflation_DELTA_1,Year-ended inflation_LAG_3,Year-ended inflation_DELTA_3,Year-ended inflation_LAG_6,Year-ended inflation_DELTA_6,Year-ended inflation_LAG_12,Year-ended inflation_DELTA_12,Year-ended inflation target_LAG_1,Year-ended inflation target_DELTA_1,Year-ended inflation target_LAG_3,Year-ended inflation target_DELTA_3,Year-ended inflation target_LAG_6,Year-ended inflation target_DELTA_6,Year-ended inflation target_LAG_12,Year-ended inflation target_DELTA_12,Year-ended trimmed mean inflation_LAG_1,Year-ended trimmed mean inflation_DELTA_1,Year-ended trimmed mean inflation_LAG_3,Year-ended trimmed mean inflation_DELTA_3,Year-ended trimmed mean inflation_LAG_6,Year-ended trimmed mean inflation_DELTA_6,Year-ended trimmed mean inflation_LAG_12,Year-ended trimmed mean inflation_DELTA_12,Year-ended trimmed mean inflation taget_LAG_1,Year-ended trimmed mean inflation taget_DELTA_1,Year-ended trimmed mean inflation taget_LAG_3,Year-ended trimmed mean inflation taget_DELTA_3,Year-ended trimmed mean inflation taget_LAG_6,Year-ended trimmed mean inflation taget_DELTA_6,Year-ended trimmed mean inflation taget_LAG_12,Year-ended trimmed mean inflation taget_DELTA_12,Quarterly trimmed mean inflation annualised target_LAG_1,Quarterly trimmed mean inflation annualised target_DELTA_1,Quarterly trimmed mean inflation annualised target_LAG_3,Quarterly trimmed mean inflation annualised target_DELTA_3,Quarterly trimmed mean inflation annualised target_LAG_6,Quarterly trimmed mean inflation annualised target_DELTA_6,Quarterly trimmed mean inflation annualised target_LAG_12,Quarterly trimmed mean inflation annualised target_DELTA_12,Interest rate_LAG_1,Interest rate_DELTA_1,Interest rate_LAG_3,Interest rate_DELTA_3,Interest rate_LAG_6,Interest rate_DELTA_6,Interest rate_LAG_12,Interest rate_DELTA_12,IntRateChange_LAG_1,IntRateChange_DELTA_1,IntRateChange_LAG_3,IntRateChange_DELTA_3,IntRateChange_LAG_6,IntRateChange_DELTA_6,IntRateChange_LAG_12,IntRateChange_DELTA_12,Unemployment rate_LAG_1,Unemployment rate_DELTA_1,Unemployment rate_LAG_3,Unemployment rate_DELTA_3,Unemployment rate_LAG_6,Unemployment rate_DELTA_6,Unemployment rate_LAG_12,Unemployment rate_DELTA_12,Average hours worked trend_LAG_1,Average hours worked trend_DELTA_1,Average hours worked trend_LAG_3,Average hours worked trend_DELTA_3,Average hours worked trend_LAG_6,Average hours worked trend_DELTA_6,Average hours worked trend_LAG_12,Average hours worked trend_DELTA_12,Job vacancies_LAG_1,Job vacancies_DELTA_1,Job vacancies_LAG_3,Job vacancies_DELTA_3,Job vacancies_LAG_6,Job vacancies_DELTA_6,Job vacancies_LAG_12,Job vacancies_DELTA_12,Consumer Sentiment_LAG_1,Consumer Sentiment_DELTA_1,Consumer Sentiment_LAG_3,Consumer Sentiment_DELTA_3,Consumer Sentiment_LAG_6,Consumer Sentiment_DELTA_6,Consumer Sentiment_LAG_12,Consumer Sentiment_DELTA_12,IntRateChangeCoded
1/2/2010,2.8,3.3,0.8,3.9,-0.3,-5.1,5,2.7,-2183,0.6,3.3,55.9,5.3,15.2,25,18.9,-0.4,5.6,2.1,-0.4,3.2,0.7,0.9,3.6,1.1,0.8,3.2,0.7,1.1,4,0.25,0.9001,71.7,5.3,5.4,1.2,32.3,168.4,151.5,1.5,17,0.3,0.5,0.3,0.5,0.7,0.1,-0.4,1.2,2.1,0,1.2,0.9,1.4,0.7,3.7,-1.6,-0.4,0,-1.3,0.9,-1.1,0.7,1.2,-1.6,3.2,0,3.1,0.1,3.6,-0.4,4.3,-1.1,0.7,0,0.6,0.1,1.1,-0.4,1.8,-1.1,0.7,0,0.3,0.4,0.3,0.4,0.3,0.4,3.75,0.25,3.75,0.25,3,1,3.25,0.75,0,0.25,0.25,0,0,0.25,0,0.25,5.3,0,5.6,-0.3,5.7,-0.4,5.3,0,32.2,0.1,32.2,0.1,32.1,0.2,32.3,0,148.9,19.5,148.9,19.5,184.5,-16.1,184.5,-16.1,20,-3,18,-1,13,4,-14,31,1
1/3/2010,2.8,3.3,0.8,3.9,-0.3,-5.1,5,2.7,-2183,0.6,3.3,55.9,5.3,15.2,25,18.9,-0.4,5.6,2.1,-0.4,3.2,0.7,0.9,3.6,1.1,0.8,3.2,0.7,1.1,4.25,0.25,0.9212,72.5,5.4,5.4,1.6,32.3,168.4,151.5,1.5,17,0.8,0,0.3,0.5,0.7,0.1,-0.4,1.2,2.1,0,1.2,0.9,1.4,0.7,3.7,-1.6,-0.4,0,-1.3,0.9,-1.1,0.7,1.2,-1.6,3.2,0,3.1,0.1,3.6,-0.4,4.3,-1.1,0.7,0,0.6,0.1,1.1,-0.4,1.8,-1.1,0.7,0,0.3,0.4,0.3,0.4,0.3,0.4,4,0.25,3.75,0.5,3.25,1,3,1.25,0.25,0,0,0.25,0.25,0,-0.25,0.5,5.3,0.1,5.5,-0.1,5.7,-0.3,5.7,-0.3,32.3,0,32.2,0.1,32.1,0.2,32.2,0.1,168.4,0,148.9,19.5,184.5,-16.1,184.5,-16.1,17,0,14,3,19,-2,-14,31,1
1/4/2010,2.8,3.3,0.8,3.9,-0.3,-5.1,5,2.7,-2183,0.6,3.3,55.9,5.3,15.2,25,18.9,-0.4,5.6,2.9,0.4,3.1,0.6,0.7,2.8,0.3,0.8,3.2,0.7,1.2,4.5,0.25,0.9255,67.5,5.5,5.3,2.1,32.3,168.4,151.5,1.5,16,0.8,0,0.3,0.5,0.7,0.1,-0.4,1.2,2.1,0.8,2.1,0.8,1.2,1.7,2.4,0.5,-0.4,0.8,-0.4,0.8,-1.3,1.7,-0.1,0.5,3.2,-0.1,3.2,-0.1,3.1,0,4.1,-1,0.7,-0.1,0.7,-0.1,0.6,0,1.6,-1,0.7,0,0.7,0,0.3,0.4,1.1,-0.4,4.25,0.25,3.75,0.75,3.5,1,3,1.5,0.25,0,0,0.25,0.25,0,0,0.25,5.4,0.1,5.3,0.2,5.6,-0.1,5.5,0,32.3,0,32.2,0.1,32.2,0.1,32.2,0.1,168.4,0,148.9,19.5,184.5,-16.1,184.5,-16.1,17,-1,20,-4,21,-5,-7,23,1
1/5/2010,4,2,0.5,4,-0.1,-5.3,9.2,3.8,173,0.8,4.5,55.3,5.1,14.2,25.5,18.7,2.4,6.2,2.9,0.4,3.1,0.6,0.7,2.8,0.3,0.8,3.2,0.7,1.2,4.5,0,0.8396,67.3,5.2,5.3,2.5,32.4,170.3,155.3,1.5,8,0.8,-0.3,0.8,-0.3,0.3,0.2,1,-0.5,2.9,0,2.1,0.8,1.2,1.7,2.4,0.5,0.4,0,-0.4,0.8,-1.3,1.7,-0.1,0.5,3.1,0,3.2,-0.1,3.1,0,4.1,-1,0.6,0,0.7,-0.1,0.6,0,1.6,-1,0.7,0,0.7,0,0.3,0.4,1.1,-0.4,4.5,0,4,0.5,3.75,0.75,3,1.5,0.25,-0.25,0.25,-0.25,0.25,-0.25,0,0,5.5,-0.3,5.3,-0.1,5.6,-0.4,5.8,-0.6,32.3,0.1,32.3,0.1,32.2,0.2,32.2,0.2,168.4,1.9,168.4,1.9,148.9,21.4,184.5,-14.2,16,-8,17,-9,18,-10,-11,19,0
1/6/2010,4,2,0.5,4,-0.1,-5.3,9.2,3.8,173,0.8,4.5,55.3,5.1,14.2,25.5,18.7,2.4,6.2,2.9,0.4,3.1,0.6,0.7,2.8,0.3,0.8,3.2,0.7,1.2,4.5,0,0.838,69.4,5.1,5.2,2.9,32.4,170.3,155.3,1.5,2,0.5,0,0.8,-0.3,0.3,0.2,1,-0.5,2.9,0,2.1,0.8,1.2,1.7,2.4,0.5,0.4,0,-0.4,0.8,-1.3,1.7,-0.1,0.5,3.1,0,3.2,-0.1,3.1,0,4.1,-1,0.6,0,0.7,-0.1,0.6,0,1.6,-1,0.7,0,0.7,0,0.3,0.4,1.1,-0.4,4.5,0,4.25,0.25,3.75,0.75,3,1.5,0,0,0.25,-0.25,0,0,0,0,5.2,-0.1,5.4,-0.3,5.5,-0.4,5.9,-0.8,32.4,0,32.3,0.1,32.2,0.2,32.1,0.3,170.3,0,168.4,1.9,148.9,21.4,184.5,-14.2,8,-6,17,-15,14,-12,0,2,0
1/7/2010,4,2,0.5,4,-0.1,-5.3,9.2,3.8,173,0.8,4.5,55.3,5.1,14.2,25.5,18.7,2.4,6.2,3.1,0.6,2.8,0.3,0.6,2.4,-0.1,0.4,1.6,-0.9,2.1,4.5,0,0.9135,69,5.3,5.2,3.3,32.5,170.3,155.3,1.5,13,0.5,0,0.8,-0.3,0.3,0.2,1,-0.5,2.9,0.2,2.9,0.2,2.1,1,1.4,1.7,0.4,0.2,0.4,0.2,-0.4,1,-1.1,1.7,3.1,-0.3,3.1,-0.3,3.2,-0.4,3.6,-0.8,0.6,-0.3,0.6,-0.3,0.7,-0.4,1.1,-0.8,0.7,-1.6,0.7,-1.6,0.7,-1.6,0.3,-1.2,4.5,0,4.5,0,3.75,0.75,3,1.5,0,0,0.25,-0.25,0,0,0,0,5.1,0.2,5.5,-0.2,5.3,0,5.7,-0.4,32.4,0.1,32.3,0.2,32.2,0.3,32.1,0.4,170.3,0,168.4,1.9,148.9,21.4,184.5,-14.2,2,11,16,-3,20,-7,9,4,0
1/8/2010,5.3,-0.5,0.6,3.8,9.6,-2.8,7.4,3.9,-1774,-0.1,3.7,54.4,5.2,14,24.5,20.2,0.1,5.2,3.1,0.6,2.8,0.3,0.6,2.4,-0.1,0.4,1.6,-0.9,2.1,4.5,0,0.9093,72.9,5,5.2,3.5,32.5,178.6,160.6,1.5,19,0.5,0.1,0.5,0.1,0.8,-0.2,0.7,-0.1,3.1,0,2.9,0.2,2.1,1,1.4,1.7,0.6,0,0.4,0.2,-0.4,1,-1.1,1.7,2.8,0,3.1,-0.3,3.2,-0.4,3.6,-0.8,0.3,0,0.6,-0.3,0.7,-0.4,1.1,-0.8,-0.9,0,0.7,-1.6,0.7,-1.6,0.3,-1.2,4.5,0,4.5,0,4,0.5,3,1.5,0,0,0,0,0.25,-0.25,0,0,5.3,-0.3,5.2,-0.2,5.3,-0.3,5.7,-0.7,32.5,0,32.4,0.1,32.3,0.2,32.1,0.4,170.3,8.3,170.3,8.3,168.4,10.2,184.5,-5.9,13,6,8,11,17,2,13,6,0
1/9/2010,5.3,-0.5,0.6,3.8,9.6,-2.8,7.4,3.9,-1774,-0.1,3.7,54.4,5.2,14,24.5,20.2,0.1,5.2,3.1,0.6,2.8,0.3,0.6,2.4,-0.1,0.4,1.6,-0.9,2.1,4.5,0,0.971,72.7,5.1,5.1,3.5,32.4,178.6,160.6,1.5,13,0.6,0,0.5,0.1,0.8,-0.2,0.7,-0.1,3.1,0,2.9,0.2,2.1,1,1.4,1.7,0.6,0,0.4,0.2,-0.4,1,-1.1,1.7,2.8,0,3.1,-0.3,3.2,-0.4,3.6,-0.8,0.3,0,0.6,-0.3,0.7,-0.4,1.1,-0.8,-0.9,0,0.7,-1.6,0.7,-1.6,0.3,-1.2,4.5,0,4.5,0,4.25,0.25,3.25,1.25,0,0,0,0,0.25,-0.25,0.25,-0.25,5,0.1,5.1,0,5.4,-0.3,5.7,-0.6,32.5,-0.1,32.4,0,32.3,0.1,32.1,0.3,178.6,0,170.3,8.3,168.4,10.2,184.5,-5.9,19,-6,2,11,17,-4,19,-6,0
1/10/2010,5.3,-0.5,0.6,3.8,9.6,-2.8,7.4,3.9,-1774,-0.1,3.7,54.4,5.2,14,24.5,20.2,0.1,5.2,2.9,0.4,2.6,0.1,0.6,2.4,-0.1,0.6,2.4,-0.1,1.2,4.75,0.25,0.9878,73,5.3,5.1,3.4,32.4,178.6,160.6,1.5,17,0.6,0,0.5,0.1,0.8,-0.2,0.7,-0.1,3.1,-0.2,3.1,-0.2,2.9,0,1.2,1.7,0.6,-0.2,0.6,-0.2,0.4,0,-1.3,1.7,2.8,-0.2,2.8,-0.2,3.1,-0.5,3.1,-0.5,0.3,-0.2,0.3,-0.2,0.6,-0.5,0.6,-0.5,-0.9,0.8,-0.9,0.8,0.7,-0.8,0.3,-0.4,4.5,0.25,4.5,0.25,4.5,0.25,3.5,1.25,0,0.25,0,0.25,0.25,0,0.25,0,5.1,0.2,5.3,0,5.5,-0.2,5.6,-0.3,32.4,0,32.5,-0.1,32.3,0.1,32.2,0.2,178.6,0,170.3,8.3,168.4,10.2,184.5,-5.9,13,4,13,4,16,1,21,-4,1
1/11/2010,5.5,0,0.7,4.4,7,3.4,4.8,4.2,1,-0.2,4.2,54.2,5.2,14.1,24.4,19.8,4.8,6.3,2.9,0.4,2.6,0.1,0.6,2.4,-0.1,0.6,2.4,-0.1,1.2,4.75,0,0.9675,75.8,5.1,5.1,3.3,32.4,191.1,173.3,1.6,11,0.6,0.1,0.6,0.1,0.5,0.2,0.3,0.4,2.9,0,3.1,-0.2,2.9,0,1.2,1.7,0.4,0,0.6,-0.2,0.4,0,-1.3,1.7,2.6,0,2.8,-0.2,3.1,-0.5,3.1,-0.5,0.1,0,0.3,-0.2,0.6,-0.5,0.6,-0.5,-0.1,0,-0.9,0.8,0.7,-0.8,0.3,-0.4,4.75,0,4.5,0.25,4.5,0.25,3.75,1,0.25,-0.25,0,0,0,0,0.25,-0.25,5.3,-0.2,5,0.1,5.2,-0.1,5.6,-0.5,32.4,0,32.5,-0.1,32.4,0,32.2,0.2,178.6,12.5,178.6,12.5,170.3,20.8,148.9,42.2,17,-6,19,-8,8,3,18,-7,0
1/12/2010,5.5,0,0.7,4.4,7,3.4,4.8,4.2,1,-0.2,4.2,54.2,5.2,14.1,24.4,19.8,4.8,6.3,2.9,0.4,2.6,0.1,0.6,2.4,-0.1,0.6,2.4,-0.1,1.2,4.75,0,1.02,74,4.9,5,3.2,32.4,191.1,173.3,1.6,11,0.7,0,0.6,0.1,0.5,0.2,0.3,0.4,2.9,0,3.1,-0.2,2.9,0,1.2,1.7,0.4,0,0.6,-0.2,0.4,0,-1.3,1.7,2.6,0,2.8,-0.2,3.1,-0.5,3.1,-0.5,0.1,0,0.3,-0.2,0.6,-0.5,0.6,-0.5,-0.1,0,-0.9,0.8,0.7,-0.8,0.3,-0.4,4.75,0,4.5,0.25,4.5,0.25,3.75,1,0,0,0,0,0,0,0,0,5.1,-0.2,5.1,-0.2,5.1,-0.2,5.5,-0.6,32.4,0,32.4,0,32.4,0,32.2,0.2,191.1,0,178.6,12.5,170.3,20.8,148.9,42.2,11,0,13,-2,2,9,14,-3,0
1/1/2011,5.5,0,0.7,4.4,7,3.4,4.8,4.2,1,-0.2,4.2,54.2,5.2,14.1,24.4,19.8,4.8,6.3,2.8,0.3,2.2,-0.3,0.6,2.4,-0.1,0.4,1.6,-0.9,1.3,4.75,0,1.0122,75.5,5,5,3.1,32.4,191.1,173.3,1.6,5,0.7,0,0.6,0.1,0.5,0.2,0.3,0.4,2.9,-0.1,2.9,-0.1,3.1,-0.3,2.1,0.7,0.4,-0.1,0.4,-0.1,0.6,-0.3,-0.4,0.7,2.6,-0.4,2.6,-0.4,2.8,-0.6,3.2,-1,0.1,-0.4,0.1,-0.4,0.3,-0.6,0.7,-1,-0.1,-0.8,-0.1,-0.8,-0.9,0,0.7,-1.6,4.75,0,4.75,0,4.5,0.25,3.75,1,0,0,0.25,-0.25,0,0,0,0,4.9,0.1,5.3,-0.3,5.3,-0.3,5.3,-0.3,32.4,0,32.4,0,32.5,-0.1,32.2,0.2,191.1,0,178.6,12.5,170.3,20.8,148.9,42.2,11,-6,17,-12,13,-8,20,-15,0
1/2/2011,6.2,-0.3,0.9,4.1,1.8,1.7,2.6,2.9,1063,0.7,3.7,53.9,5,14.2,24.3,20.2,6.4,7.8,2.8,0.3,2.2,-0.3,0.6,2.4,-0.1,0.4,1.6,-0.9,1.3,4.75,0,1.0159,76.3,5,5,2.9,32.4,189.4,171.4,1.6,7,0.7,0.2,0.7,0.2,0.6,0.3,0.8,0.1,2.8,0,2.9,-0.1,3.1,-0.3,2.1,0.7,0.3,0,0.4,-0.1,0.6,-0.3,-0.4,0.7,2.2,0,2.6,-0.4,2.8,-0.6,3.2,-1,-0.3,0,0.1,-0.4,0.3,-0.6,0.7,-1,-0.9,0,-0.1,-0.8,-0.9,0,0.7,-1.6,4.75,0,4.75,0,4.5,0.25,4,0.75,0,0,0,0,0,0,0.25,-0.25,5,0,5.1,-0.1,5,0,5.3,-0.3,32.4,0,32.4,0,32.5,-0.1,32.3,0.1,191.1,-1.7,191.1,-1.7,178.6,10.8,168.4,21,5,2,11,-4,19,-12,17,-10,0
1/3/2011,6.2,-0.3,0.9,4.1,1.8,1.7,2.6,2.9,1063,0.7,3.7,53.9,5,14.2,24.3,20.2,6.4,7.8,2.8,0.3,2.2,-0.3,0.6,2.4,-0.1,0.4,1.6,-0.9,1.3,4.75,0,1.0387,78.9,4.9,5,2.7,32.4,189.4,171.4,1.6,4,0.9,0,0.7,0.2,0.6,0.3,0.8,0.1,2.8,0,2.9,-0.1,3.1,-0.3,2.1,0.7,0.3,0,0.4,-0.1,0.6,-0.3,-0.4,0.7,2.2,0,2.6,-0.4,2.8,-0.6,3.2,-1,-0.3,0,0.1,-0.4,0.3,-0.6,0.7,-1,-0.9,0,-0.1,-0.8,-0.9,0,0.7,-1.6,4.75,0,4.75,0,4.5,0.25,4.25,0.5,0,0,0,0,0,0,0.25,-0.25,5,-0.1,4.9,0,5.1,-0.2,5.4,-0.5,32.4,0,32.4,0,32.4,0,32.3,0.1,189.4,0,191.1,-1.7,178.6,10.8,168.4,21,7,-3,11,-7,13,-9,17,-13,0
1/4/2011,6.2,-0.3,0.9,4.1,1.8,1.7,2.6,2.9,1063,0.7,3.7,53.9,5,14.2,24.3,20.2,6.4,7.8,3.3,0.8,2.2,-0.3,1.4,5.6,3.1,0.8,3.2,0.7,1.3,4.75,0,1.097,77.8,5,5,2.4,32.4,189.4,171.4,1.6,5,0.9,0,0.7,0.2,0.6,0.3,0.8,0.1,2.8,0.5,2.8,0.5,2.9,0.4,2.9,0.4,0.3,0.5,0.3,0.5,0.4,0.4,0.4,0.4,2.2,0,2.2,0,2.6,-0.4,3.1,-0.9,-0.3,0,-0.3,0,0.1,-0.4,0.6,-0.9,-0.9,1.6,-0.9,1.6,-0.1,0.8,0.7,0,4.75,0,4.75,0,4.75,0,4.5,0.25,0,0,0,0,0.25,-0.25,0.25,-0.25,4.9,0.1,5,0,5.3,-0.3,5.5,-0.5,32.4,0,32.4,0,32.4,0,32.3,0.1,189.4,0,191.1,-1.7,178.6,10.8,168.4,21,4,1,5,0,17,-12,16,-11,0
1/5/2011,6.7,-1.1,-0.3,4.2,6.8,12.8,0.2,4.2,1294,0.3,4.5,53.9,5.1,14.8,24.4,19.1,6.4,8.4,3.3,0.8,2.2,-0.3,1.4,5.6,3.1,0.8,3.2,0.7,1.3,4.75,0,1.0716,77.8,5,5,2.1,32.4,187.3,169.7,1.6,4,0.9,-1.2,0.9,-1.2,0.7,-1,0.5,-0.8,3.3,0,2.8,0.5,2.9,0.4,2.9,0.4,0.8,0,0.3,0.5,0.4,0.4,0.4,0.4,2.2,0,2.2,0,2.6,-0.4,3.1,-0.9,-0.3,0,-0.3,0,0.1,-0.4,0.6,-0.9,0.7,0,-0.9,1.6,-0.1,0.8,0.7,0,4.75,0,4.75,0,4.75,0,4.5,0.25,0,0,0,0,0,0,0,0,5,0,5,0,5.1,-0.1,5.2,-0.2,32.4,0,32.4,0,32.4,0,32.4,0,189.4,-2.1,189.4,-2.1,191.1,-3.8,170.3,17,5,-1,7,-3,11,-7,8,-4,0
1/6/2011,6.7,-1.1,-0.3,4.2,6.8,12.8,0.2,4.2,1294,0.3,4.5,53.9,5.1,14.8,24.4,19.1,6.4,8.4,3.3,0.8,2.2,-0.3,1.4,5.6,3.1,0.8,3.2,0.7,1.3,4.75,0,1.0754,78.4,4.9,5.1,1.9,32.4,187.3,169.7,1.6,1,-0.3,0,0.9,-1.2,0.7,-1,0.5,-0.8,3.3,0,2.8,0.5,2.9,0.4,2.9,0.4,0.8,0,0.3,0.5,0.4,0.4,0.4,0.4,2.2,0,2.2,0,2.6,-0.4,3.1,-0.9,-0.3,0,-0.3,0,0.1,-0.4,0.6,-0.9,0.7,0,-0.9,1.6,-0.1,0.8,0.7,0,4.75,0,4.75,0,4.75,0,4.5,0.25,0,0,0,0,0,0,0,0,5,-0.1,4.9,0,4.9,0,5.1,-0.2,32.4,0,32.4,0,32.4,0,32.4,0,187.3,0,189.4,-2.1,191.1,-3.8,170.3,17,4,-3,4,-3,11,-10,2,-1,0
1/7/2011,6.7,-1.1,-0.3,4.2,6.8,12.8,0.2,4.2,1294,0.3,4.5,53.9,5.1,14.8,24.4,19.1,6.4,8.4,3.5,1,2.7,0.2,0.9,3.6,1.1,0.8,3.2,0.7,2,4.75,0,1.093,76.5,5.1,5.1,1.6,32.4,187.3,169.7,1.6,-7,-0.3,0,0.9,-1.2,0.7,-1,0.5,-0.8,3.3,0.2,3.3,0.2,2.8,0.7,3.1,0.4,0.8,0.2,0.8,0.2,0.3,0.7,0.6,0.4,2.2,0.5,2.2,0.5,2.2,0.5,2.8,-0.1,-0.3,0.5,-0.3,0.5,-0.3,0.5,0.3,-0.1,0.7,0,0.7,0,-0.9,1.6,-0.9,1.6,4.75,0,4.75,0,4.75,0,4.5,0.25,0,0,0,0,0,0,0,0,4.9,0.2,5,0.1,5,0.1,5.3,-0.2,32.4,0,32.4,0,32.4,0,32.5,-0.1,187.3,0,189.4,-2.1,191.1,-3.8,170.3,17,1,-8,5,-12,5,-12,13,-20,0
1/8/2011,6.9,0.8,1.2,3.4,2.6,13.9,1.3,3.7,3831,1.3,5.1,53.4,5,14.9,23.9,20.4,5.9,7.8,3.5,1,2.7,0.2,0.9,3.6,1.1,0.8,3.2,0.7,2,4.75,0,1.075,72.4,5.3,5.2,1.5,32.4,183.4,166.3,1.5,-10,-0.3,1.5,-0.3,1.5,0.9,0.3,0.6,0.6,3.5,0,3.3,0.2,2.8,0.7,3.1,0.4,1,0,0.8,0.2,0.3,0.7,0.6,0.4,2.7,0,2.2,0.5,2.2,0.5,2.8,-0.1,0.2,0,-0.3,0.5,-0.3,0.5,0.3,-0.1,0.7,0,0.7,0,-0.9,1.6,-0.9,1.6,4.75,0,4.75,0,4.75,0,4.5,0.25,0,0,0,0,0,0,0,0,5.1,0.2,5,0.3,5,0.3,5,0.3,32.4,0,32.4,0,32.4,0,32.5,-0.1,187.3,-3.9,187.3,-3.9,189.4,-6,178.6,4.8,-7,-3,4,-14,7,-17,19,-29,0
1/9/2011,6.9,0.8,1.2,3.4,2.6,13.9,1.3,3.7,3831,1.3,5.1,53.4,5,14.9,23.9,20.4,5.9,7.8,3.5,1,2.7,0.2,0.9,3.6,1.1,0.8,3.2,0.7,2,4.75,0,0.9647,76.9,5.2,5.2,1.3,32.4,183.4,166.3,1.5,-3,1.2,0,-0.3,1.5,0.9,0.3,0.6,0.6,3.5,0,3.3,0.2,2.8,0.7,3.1,0.4,1,0,0.8,0.2,0.3,0.7,0.6,0.4,2.7,0,2.2,0.5,2.2,0.5,2.8,-0.1,0.2,0,-0.3,0.5,-0.3,0.5,0.3,-0.1,0.7,0,0.7,0,-0.9,1.6,-0.9,1.6,4.75,0,4.75,0,4.75,0,4.5,0.25,0,0,0,0,0,0,0,0,5.3,-0.1,4.9,0.3,4.9,0.3,5.1,0.1,32.4,0,32.4,0,32.4,0,32.4,0,183.4,0,187.3,-3.9,189.4,-6,178.6,4.8,-10,7,1,-4,4,-7,13,-16,0
1/10/2011,6.9,0.8,1.2,3.4,2.6,13.9,1.3,3.7,3831,1.3,5.1,53.4,5,14.9,23.9,20.4,5.9,7.8,3.4,0.9,2.5,0,0.4,1.6,-0.9,0.4,1.6,-0.9,1,4.5,-0.25,1.0302,74.6,5.2,5.3,1.1,32.4,183.4,166.3,1.5,-3,1.2,0,-0.3,1.5,0.9,0.3,0.6,0.6,3.5,-0.1,3.5,-0.1,3.3,0.1,2.9,0.5,1,-0.1,1,-0.1,0.8,0.1,0.4,0.5,2.7,-0.2,2.7,-0.2,2.2,0.3,2.6,-0.1,0.2,-0.2,0.2,-0.2,-0.3,0.3,0.1,-0.1,0.7,-1.6,0.7,-1.6,0.7,-1.6,-0.1,-0.8,4.75,-0.25,4.75,-0.25,4.75,-0.25,4.75,-0.25,0,-0.25,0,-0.25,0,-0.25,0.25,-0.5,5.2,0,5.1,0.1,5,0.2,5.3,-0.1,32.4,0,32.4,0,32.4,0,32.4,0,183.4,0,187.3,-3.9,189.4,-6,178.6,4.8,-3,0,-7,4,5,-8,17,-20,-1
1/11/2011,5.4,1.4,1.4,3.1,-1.7,26,1.7,5.6,-267,-0.1,5.3,53,4.8,16.2,23.7,20.8,4.8,8.2,3.4,0.9,2.5,0,0.4,1.6,-0.9,0.4,1.6,-0.9,1,4.25,-0.25,1.0227,75.8,5.2,5.3,0.9,32.4,179.3,161.8,1.5,3,1.2,0.2,1.2,0.2,-0.3,1.7,0.7,0.7,3.4,0,3.5,-0.1,3.3,0.1,2.9,0.5,0.9,0,1,-0.1,0.8,0.1,0.4,0.5,2.5,0,2.7,-0.2,2.2,0.3,2.6,-0.1,0,0,0.2,-0.2,-0.3,0.3,0.1,-0.1,-0.9,0,0.7,-1.6,0.7,-1.6,-0.1,-0.8,4.5,-0.25,4.75,-0.5,4.75,-0.5,4.75,-0.5,-0.25,0,0,-0.25,0,-0.25,0,-0.25,5.2,0,5.3,-0.1,5,0.2,5.1,0.1,32.4,0,32.4,0,32.4,0,32.4,0,183.4,-4.1,183.4,-4.1,187.3,-8,191.1,-11.8,-3,6,-10,13,4,-1,11,-8,-1
